antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Bread'}),"frozenset({'Butter', 'Cheese'})",0.4073275862068966,0.21551724137931033,0.11853448275862069,0.291005291005291,1.3502645502645503,0.030748365041617126,1.1064719505918683
frozenset({'Butter'}),"frozenset({'Bread', 'Cheese'})",0.375,0.21551724137931033,0.11853448275862069,0.3160919540229885,1.4666666666666668,0.03771551724137931,1.147058823529412
frozenset({'Cheese'}),"frozenset({'Bread', 'Butter'})",0.44396551724137934,0.1961206896551724,0.11853448275862069,0.2669902912621359,1.3613570895124294,0.03146365933412604,1.0966830326558576
"frozenset({'Bread', 'Cheese'})",frozenset({'ShavingFoam'}),0.21551724137931033,0.4051724137931034,0.11206896551724138,0.52,1.2834042553191491,0.024747324613555305,1.2392241379310345
"frozenset({'Bread', 'ShavingFoam'})",frozenset({'Cheese'}),0.1853448275862069,0.44396551724137934,0.11206896551724138,0.6046511627906976,1.3619327161887558,0.029782253269916764,1.406440162271805
"frozenset({'Cheese', 'ShavingFoam'})",frozenset({'Bread'}),0.21336206896551724,0.4073275862068966,0.11206896551724138,0.5252525252525253,1.2895088450644008,0.025160708977407853,1.2483950843727074
frozenset({'Bread'}),"frozenset({'Cheese', 'ShavingFoam'})",0.4073275862068966,0.21336206896551724,0.11206896551724138,0.2751322751322751,1.2895088450644006,0.025160708977407853,1.0852158318650893
frozenset({'Cheese'}),"frozenset({'Bread', 'ShavingFoam'})",0.44396551724137934,0.1853448275862069,0.11206896551724138,0.2524271844660194,1.3619327161887558,0.029782253269916764,1.0897335423197492
frozenset({'ShavingFoam'}),"frozenset({'Bread', 'Cheese'})",0.4051724137931034,0.21551724137931033,0.11206896551724138,0.2765957446808511,1.2834042553191491,0.024747324613555305,1.0844320486815417
"frozenset({'Bread', 'Cheese'})",frozenset({'Salt'}),0.21551724137931033,0.39870689655172414,0.10991379310344827,0.51,1.2791351351351352,0.023985582639714634,1.2271287825475017
"frozenset({'Bread', 'Salt'})",frozenset({'Cheese'}),0.20689655172413793,0.44396551724137934,0.10991379310344827,0.53125,1.1966019417475728,0.018058858501783584,1.186206896551724
"frozenset({'Cheese', 'Salt'})",frozenset({'Bread'}),0.20043103448275862,0.4073275862068966,0.10991379310344827,0.5483870967741935,1.3463048301757978,0.02827270362663495,1.3123460591133003
frozenset({'Bread'}),"frozenset({'Cheese', 'Salt'})",0.4073275862068966,0.20043103448275862,0.10991379310344827,0.2698412698412698,1.3463048301757978,0.02827270362663495,1.095061844077961
frozenset({'Cheese'}),"frozenset({'Bread', 'Salt'})",0.44396551724137934,0.20689655172413793,0.10991379310344827,0.24757281553398056,1.1966019417475726,0.018058858501783584,1.054060066740823
frozenset({'Salt'}),"frozenset({'Bread', 'Cheese'})",0.39870689655172414,0.21551724137931033,0.10991379310344827,0.2756756756756757,1.2791351351351352,0.023985582639714634,1.0830545548121464
"frozenset({'Bread', 'Flour'})",frozenset({'Cheese'}),0.1724137931034483,0.44396551724137934,0.10129310344827586,0.5874999999999999,1.3233009708737862,0.024747324613555277,1.3479623824451408
"frozenset({'Bread', 'Cheese'})",frozenset({'Flour'}),0.21551724137931033,0.3857758620689655,0.10129310344827586,0.47000000000000003,1.2183240223463687,0.01815175386444709,1.1589134677944046
"frozenset({'Flour', 'Cheese'})",frozenset({'Bread'}),0.1896551724137931,0.4073275862068966,0.10129310344827586,0.5340909090909091,1.311207311207311,0.024041319857312712,1.2720773759461732
frozenset({'Bread'}),"frozenset({'Flour', 'Cheese'})",0.4073275862068966,0.1896551724137931,0.10129310344827586,0.24867724867724864,1.311207311207311,0.024041319857312712,1.0785575522098105
frozenset({'Flour'}),"frozenset({'Bread', 'Cheese'})",0.3857758620689655,0.21551724137931033,0.10129310344827586,0.26256983240223464,1.2183240223463687,0.01815175386444709,1.0638061650992687
frozenset({'Cheese'}),"frozenset({'Bread', 'Flour'})",0.44396551724137934,0.1724137931034483,0.10129310344827586,0.22815533980582522,1.3233009708737862,0.024747324613555277,1.0722186076772935
"frozenset({'Bread', 'Egg'})",frozenset({'Cheese'}),0.1853448275862069,0.44396551724137934,0.10775862068965517,0.5813953488372092,1.3095506886430344,0.02547190844233055,1.3283045977011492
"frozenset({'Bread', 'Cheese'})",frozenset({'Egg'}),0.21551724137931033,0.40301724137931033,0.10775862068965517,0.5,1.2406417112299466,0.020901456599286564,1.1939655172413794
"frozenset({'Egg', 'Cheese'})",frozenset({'Bread'}),0.22198275862068967,0.4073275862068966,0.10775862068965517,0.48543689320388345,1.1917604150613859,0.01733891944114148,1.1517973324658426
frozenset({'Bread'}),"frozenset({'Egg', 'Cheese'})",0.4073275862068966,0.22198275862068967,0.10775862068965517,0.26455026455026454,1.1917604150613859,0.01733891944114148,1.0578795584222276
frozenset({'Egg'}),"frozenset({'Bread', 'Cheese'})",0.40301724137931033,0.21551724137931033,0.10775862068965517,0.26737967914438504,1.2406417112299466,0.020901456599286564,1.0707903347596275
frozenset({'Cheese'}),"frozenset({'Bread', 'Egg'})",0.44396551724137934,0.1853448275862069,0.10775862068965517,0.24271844660194172,1.3095506886430344,0.02547190844233055,1.0757625994694962
"frozenset({'Milk', 'Bread'})",frozenset({'HeavyCream'}),0.17672413793103448,0.41594827586206895,0.10129310344827586,0.573170731707317,1.3779855933274359,0.0277850029726516,1.3683497536945812
"frozenset({'Milk', 'HeavyCream'})",frozenset({'Bread'}),0.20689655172413793,0.4073275862068966,0.10129310344827586,0.4895833333333333,1.2019400352733685,0.017018430439952423,1.1611541168191413
"frozenset({'Bread', 'HeavyCream'})",frozenset({'Milk'}),0.1875,0.3706896551724138,0.10129310344827586,0.5402298850574713,1.4573643410852712,0.03178879310344826,1.36875
frozenset({'Milk'}),"frozenset({'Bread', 'HeavyCream'})",0.3706896551724138,0.1875,0.10129310344827586,0.27325581395348836,1.4573643410852712,0.03178879310344826,1.118
frozenset({'Bread'}),"frozenset({'Milk', 'HeavyCream'})",0.4073275862068966,0.20689655172413793,0.10129310344827586,0.24867724867724864,1.2019400352733685,0.017018430439952423,1.05560951918407
frozenset({'HeavyCream'}),"frozenset({'Milk', 'Bread'})",0.41594827586206895,0.17672413793103448,0.10129310344827586,0.24352331606217617,1.3779855933274359,0.0277850029726516,1.0883030231459612
"frozenset({'Bread', 'Butter'})",frozenset({'Salt'}),0.1961206896551724,0.39870689655172414,0.10775862068965517,0.5494505494505495,1.378081378081378,0.029563949167657547,1.3345773759461732
"frozenset({'Bread', 'Salt'})",frozenset({'Butter'}),0.20689655172413793,0.375,0.10775862068965517,0.5208333333333333,1.3888888888888886,0.03017241379310344,1.3043478260869563
"frozenset({'Butter', 'Salt'})",frozenset({'Bread'}),0.1724137931034483,0.4073275862068966,0.10775862068965517,0.6249999999999999,1.534391534391534,0.0375297265160523,1.580459770114942
frozenset({'Bread'}),"frozenset({'Butter', 'Salt'})",0.4073275862068966,0.1724137931034483,0.10775862068965517,0.26455026455026454,1.5343915343915342,0.0375297265160523,1.1252790870751674
frozenset({'Butter'}),"frozenset({'Bread', 'Salt'})",0.375,0.20689655172413793,0.10775862068965517,0.28735632183908044,1.3888888888888888,0.03017241379310344,1.1129032258064517
frozenset({'Salt'}),"frozenset({'Bread', 'Butter'})",0.39870689655172414,0.1961206896551724,0.10775862068965517,0.27027027027027023,1.3780813780813779,0.029563949167657547,1.1016123882503193
"frozenset({'Bread', 'HeavyCream'})",frozenset({'Salt'}),0.1875,0.39870689655172414,0.10560344827586207,0.5632183908045977,1.4126126126126126,0.0308459051724138,1.376644736842105
"frozenset({'Bread', 'Salt'})",frozenset({'HeavyCream'}),0.20689655172413793,0.41594827586206895,0.10560344827586207,0.5104166666666667,1.2271157167530227,0.019545184304399527,1.1929567131327956
"frozenset({'HeavyCream', 'Salt'})",frozenset({'Bread'}),0.20689655172413793,0.4073275862068966,0.10560344827586207,0.5104166666666667,1.2530864197530864,0.02132877526753864,1.2105649303008073
frozenset({'Bread'}),"frozenset({'HeavyCream', 'Salt'})",0.4073275862068966,0.20689655172413793,0.10560344827586207,0.25925925925925924,1.2530864197530864,0.02132877526753864,1.0706896551724139
frozenset({'HeavyCream'}),"frozenset({'Bread', 'Salt'})",0.41594827586206895,0.20689655172413793,0.10560344827586207,0.2538860103626943,1.2271157167530224,0.019545184304399527,1.0629789272030652
frozenset({'Salt'}),"frozenset({'Bread', 'HeavyCream'})",0.39870689655172414,0.1875,0.10560344827586207,0.2648648648648649,1.4126126126126126,0.0308459051724138,1.1052389705882353
"frozenset({'Bread', 'Salt'})",frozenset({'Sugar'}),0.20689655172413793,0.36637931034482757,0.10129310344827586,0.4895833333333333,1.3362745098039215,0.025490487514863255,1.2413793103448274
"frozenset({'Bread', 'Sugar'})",frozenset({'Salt'}),0.17456896551724138,0.39870689655172414,0.10129310344827586,0.5802469135802468,1.4553219886553217,0.0316912529726516,1.4324923935091274
"frozenset({'Salt', 'Sugar'})",frozenset({'Bread'}),0.1875,0.4073275862068966,0.10129310344827586,0.5402298850574713,1.3262786596119929,0.02491918103448275,1.2890625
frozenset({'Bread'}),"frozenset({'Salt', 'Sugar'})",0.4073275862068966,0.1875,0.10129310344827586,0.24867724867724864,1.3262786596119926,0.02491918103448275,1.081426056338028
frozenset({'Salt'}),"frozenset({'Bread', 'Sugar'})",0.39870689655172414,0.17456896551724138,0.10129310344827586,0.254054054054054,1.4553219886553217,0.0316912529726516,1.1065560969515242
frozenset({'Sugar'}),"frozenset({'Bread', 'Salt'})",0.36637931034482757,0.20689655172413793,0.10129310344827586,0.27647058823529413,1.3362745098039217,0.025490487514863255,1.0961592374544435
"frozenset({'Banana', 'Bacon'})",frozenset({'Honey'}),0.2413793103448276,0.41594827586206895,0.1271551724137931,0.5267857142857142,1.2664692820133232,0.026753864447086786,1.2342225113858163
"frozenset({'Banana', 'Honey'})",frozenset({'Bacon'}),0.21336206896551724,0.43103448275862066,0.1271551724137931,0.5959595959595959,1.3826262626262626,0.03518876337693222,1.4081896551724138
"frozenset({'Bacon', 'Honey'})",frozenset({'Banana'}),0.2025862068965517,0.4482758620689655,0.1271551724137931,0.6276595744680851,1.4001636661211128,0.036340665873959566,1.4817733990147781
frozenset({'Banana'}),"frozenset({'Bacon', 'Honey'})",0.4482758620689655,0.2025862068965517,0.1271551724137931,0.28365384615384615,1.400163666121113,0.036340665873959566,1.1131682480907197
frozenset({'Bacon'}),"frozenset({'Banana', 'Honey'})",0.43103448275862066,0.21336206896551724,0.1271551724137931,0.295,1.3826262626262626,0.03518876337693222,1.1157984837368549
frozenset({'Honey'}),"frozenset({'Banana', 'Bacon'})",0.41594827586206895,0.2413793103448276,0.1271551724137931,0.30569948186528495,1.2664692820133232,0.026753864447086786,1.0926402470406587
"frozenset({'Hazelnut', 'Bacon'})",frozenset({'Honey'}),0.22198275862068967,0.41594827586206895,0.10560344827586207,0.47572815533980584,1.1437195029931084,0.013270102556480382,1.1140245849297574
"frozenset({'Hazelnut', 'Honey'})",frozenset({'Bacon'}),0.19181034482758622,0.43103448275862066,0.10560344827586207,0.550561797752809,1.277303370786517,0.02292657550535078,1.265948275862069
"frozenset({'Bacon', 'Honey'})",frozenset({'Hazelnut'}),0.2025862068965517,0.4202586206896552,0.10560344827586207,0.5212765957446809,1.2403709765411892,0.020464848394768143,1.211015325670498
frozenset({'Hazelnut'}),"frozenset({'Bacon', 'Honey'})",0.4202586206896552,0.2025862068965517,0.10560344827586207,0.2512820512820513,1.2403709765411894,0.020464848394768143,1.0650389702409069
frozenset({'Bacon'}),"frozenset({'Hazelnut', 'Honey'})",0.43103448275862066,0.19181034482758622,0.10560344827586207,0.24500000000000002,1.277303370786517,0.02292657550535078,1.0704498744005482
frozenset({'Honey'}),"frozenset({'Hazelnut', 'Bacon'})",0.41594827586206895,0.22198275862068967,0.10560344827586207,0.2538860103626943,1.1437195029931082,0.013270102556480382,1.042759219348659
"frozenset({'Bacon', 'Cheese'})",frozenset({'Honey'}),0.22413793103448276,0.41594827586206895,0.1206896551724138,0.5384615384615384,1.2945396572339578,0.02745986920332938,1.2654454022988506
"frozenset({'Bacon', 'Honey'})",frozenset({'Cheese'}),0.2025862068965517,0.44396551724137934,0.1206896551724138,0.5957446808510639,1.341871514149969,0.030748365041617126,1.3754537205081672
"frozenset({'Cheese', 'Honey'})",frozenset({'Bacon'}),0.21767241379310345,0.43103448275862066,0.1206896551724138,0.5544554455445545,1.2863366336633666,0.026865338882283,1.2770114942528739
frozenset({'Bacon'}),"frozenset({'Cheese', 'Honey'})",0.43103448275862066,0.21767241379310345,0.1206896551724138,0.28,1.2863366336633664,0.026865338882283,1.086566091954023
frozenset({'Cheese'}),"frozenset({'Bacon', 'Honey'})",0.44396551724137934,0.2025862068965517,0.1206896551724138,0.27184466019417475,1.341871514149969,0.030748365041617126,1.0951149425287356
frozenset({'Honey'}),"frozenset({'Bacon', 'Cheese'})",0.41594827586206895,0.22413793103448276,0.1206896551724138,0.2901554404145078,1.2945396572339578,0.02745986920332938,1.0930027686886483
"frozenset({'Bacon', 'Honey'})",frozenset({'Meat'}),0.2025862068965517,0.3879310344827586,0.125,0.6170212765957447,1.5905437352245864,0.046410523186682526,1.5981800766283523
"frozenset({'Bacon', 'Meat'})",frozenset({'Honey'}),0.21551724137931033,0.41594827586206895,0.125,0.5800000000000001,1.3944041450777205,0.035355975029726525,1.3905993431855503
"frozenset({'Meat', 'Honey'})",frozenset({'Bacon'}),0.2025862068965517,0.43103448275862066,0.125,0.6170212765957447,1.4314893617021278,0.037678359096313924,1.485632183908046
frozenset({'Bacon'}),"frozenset({'Meat', 'Honey'})",0.43103448275862066,0.2025862068965517,0.125,0.29000000000000004,1.4314893617021278,0.037678359096313924,1.123118018455561
frozenset({'Honey'}),"frozenset({'Bacon', 'Meat'})",0.41594827586206895,0.21551724137931033,0.125,0.3005181347150259,1.3944041450777203,0.035355975029726525,1.1215197956577267
frozenset({'Meat'}),"frozenset({'Bacon', 'Honey'})",0.3879310344827586,0.2025862068965517,0.125,0.32222222222222224,1.5905437352245866,0.046410523186682526,1.1765121537591858
"frozenset({'Carrot', 'Bacon'})",frozenset({'Honey'}),0.19827586206896552,0.41594827586206895,0.11422413793103449,0.5760869565217391,1.3849966208605542,0.03175163495838289,1.377763041556145
"frozenset({'Carrot', 'Honey'})",frozenset({'Bacon'}),0.20474137931034483,0.43103448275862066,0.11422413793103449,0.5578947368421052,1.294315789473684,0.02597354340071345,1.2869458128078817
"frozenset({'Bacon', 'Honey'})",frozenset({'Carrot'}),0.2025862068965517,0.41379310344827586,0.11422413793103449,0.5638297872340426,1.3625886524822697,0.03039536266349585,1.3439865433137095
frozenset({'Carrot'}),"frozenset({'Bacon', 'Honey'})",0.41379310344827586,0.2025862068965517,0.11422413793103449,0.2760416666666667,1.3625886524822697,0.03039536266349585,1.1014636566608784
frozenset({'Bacon'}),"frozenset({'Carrot', 'Honey'})",0.43103448275862066,0.20474137931034483,0.11422413793103449,0.265,1.2943157894736843,0.02597354340071345,1.081984517945109
frozenset({'Honey'}),"frozenset({'Carrot', 'Bacon'})",0.41594827586206895,0.19827586206896552,0.11422413793103449,0.2746113989637306,1.3849966208605542,0.03175163495838289,1.1052339901477835
"frozenset({'Butter', 'Bacon'})",frozenset({'Honey'}),0.20689655172413793,0.41594827586206895,0.10129310344827586,0.4895833333333333,1.1770293609671847,0.015234839476813311,1.144264602392681
"frozenset({'Butter', 'Honey'})",frozenset({'Bacon'}),0.1853448275862069,0.43103448275862066,0.10129310344827586,0.5465116279069767,1.267906976744186,0.021403091557669437,1.2546419098143236
"frozenset({'Bacon', 'Honey'})",frozenset({'Butter'}),0.2025862068965517,0.375,0.10129310344827586,0.5,1.3333333333333333,0.025323275862068964,1.25
frozenset({'Butter'}),"frozenset({'Bacon', 'Honey'})",0.375,0.2025862068965517,0.10129310344827586,0.27011494252873564,1.3333333333333335,0.025323275862068964,1.0925196850393701
frozenset({'Bacon'}),"frozenset({'Butter', 'Honey'})",0.43103448275862066,0.1853448275862069,0.10129310344827586,0.23500000000000001,1.267906976744186,0.021403091557669437,1.0649087221095335
frozenset({'Honey'}),"frozenset({'Butter', 'Bacon'})",0.41594827586206895,0.20689655172413793,0.10129310344827586,0.24352331606217617,1.177029360967185,0.015234839476813311,1.0484175720359
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Honey'}),0.21551724137931033,0.41594827586206895,0.11206896551724138,0.52,1.2501554404145079,0.022424940546967906,1.2167744252873565
"frozenset({'Bacon', 'Honey'})",frozenset({'ShavingFoam'}),0.2025862068965517,0.4051724137931034,0.11206896551724138,0.5531914893617021,1.365323675871435,0.02998662306777647,1.33128078817734
"frozenset({'ShavingFoam', 'Honey'})",frozenset({'Bacon'}),0.1875,0.43103448275862066,0.11206896551724138,0.5977011494252874,1.386666666666667,0.03125,1.4142857142857146
frozenset({'Bacon'}),"frozenset({'ShavingFoam', 'Honey'})",0.43103448275862066,0.1875,0.11206896551724138,0.26,1.3866666666666667,0.03125,1.097972972972973
frozenset({'ShavingFoam'}),"frozenset({'Bacon', 'Honey'})",0.4051724137931034,0.2025862068965517,0.11206896551724138,0.2765957446808511,1.365323675871435,0.02998662306777647,1.1023073022312375
frozenset({'Honey'}),"frozenset({'Bacon', 'ShavingFoam'})",0.41594827586206895,0.21551724137931033,0.11206896551724138,0.2694300518134715,1.2501554404145079,0.022424940546967906,1.0737955490339939
"frozenset({'Bacon', 'HeavyCream'})",frozenset({'Honey'}),0.20043103448275862,0.41594827586206895,0.11637931034482758,0.5806451612903226,1.395955206418185,0.03301036712247325,1.3927387267904512
"frozenset({'HeavyCream', 'Honey'})",frozenset({'Bacon'}),0.20474137931034483,0.43103448275862066,0.11637931034482758,0.5684210526315789,1.3187368421052632,0.028128715814506544,1.3183347350714887
"frozenset({'Bacon', 'Honey'})",frozenset({'HeavyCream'}),0.2025862068965517,0.41594827586206895,0.11637931034482758,0.574468085106383,1.381104619115864,0.03211392687277051,1.372521551724138
frozenset({'HeavyCream'}),"frozenset({'Bacon', 'Honey'})",0.41594827586206895,0.2025862068965517,0.11637931034482758,0.27979274611398963,1.3811046191158638,0.03211392687277051,1.1072004465393204
frozenset({'Bacon'}),"frozenset({'HeavyCream', 'Honey'})",0.43103448275862066,0.20474137931034483,0.11637931034482758,0.27,1.3187368421052632,0.028128715814506544,1.0893953708077468
frozenset({'Honey'}),"frozenset({'Bacon', 'HeavyCream'})",0.41594827586206895,0.20043103448275862,0.11637931034482758,0.27979274611398963,1.3959552064181848,0.03301036712247325,1.1101928801786156
"frozenset({'Egg', 'Bacon'})",frozenset({'Honey'}),0.2025862068965517,0.41594827586206895,0.11206896551724138,0.5531914893617021,1.3299525961856467,0.027803582045184308,1.3071633825944171
"frozenset({'Egg', 'Honey'})",frozenset({'Bacon'}),0.20905172413793102,0.43103448275862066,0.11206896551724138,0.5360824742268042,1.243711340206186,0.02196046373365043,1.2264367816091957
"frozenset({'Bacon', 'Honey'})",frozenset({'Egg'}),0.2025862068965517,0.40301724137931033,0.11206896551724138,0.5531914893617021,1.37262487199909,0.03042323127229489,1.3361042692939247
frozenset({'Egg'}),"frozenset({'Bacon', 'Honey'})",0.40301724137931033,0.2025862068965517,0.11206896551724138,0.27807486631016043,1.37262487199909,0.03042323127229489,1.104565772669221
frozenset({'Bacon'}),"frozenset({'Egg', 'Honey'})",0.43103448275862066,0.20905172413793102,0.11206896551724138,0.26,1.2437113402061857,0.02196046373365043,1.0688490214352284
frozenset({'Honey'}),"frozenset({'Egg', 'Bacon'})",0.41594827586206895,0.2025862068965517,0.11206896551724138,0.2694300518134715,1.3299525961856467,0.027803582045184308,1.0914954756664221
"frozenset({'Banana', 'Toothpaste'})",frozenset({'Honey'}),0.2025862068965517,0.41594827586206895,0.10344827586206896,0.5106382978723405,1.2276485503252124,0.01918289239001189,1.1934970014992505
"frozenset({'Banana', 'Honey'})",frozenset({'Toothpaste'}),0.21336206896551724,0.38362068965517243,0.10344827586206896,0.48484848484848486,1.2638747020769492,0.021598171819262782,1.196501014198783
"frozenset({'Toothpaste', 'Honey'})",frozenset({'Banana'}),0.1810344827586207,0.4482758620689655,0.10344827586206896,0.5714285714285714,1.2747252747252746,0.022294887039239,1.2873563218390804
frozenset({'Banana'}),"frozenset({'Toothpaste', 'Honey'})",0.4482758620689655,0.1810344827586207,0.10344827586206896,0.23076923076923075,1.2747252747252746,0.022294887039239,1.0646551724137931
frozenset({'Toothpaste'}),"frozenset({'Banana', 'Honey'})",0.38362068965517243,0.21336206896551724,0.10344827586206896,0.2696629213483146,1.2638747020769492,0.021598171819262782,1.0770888594164456
frozenset({'Honey'}),"frozenset({'Banana', 'Toothpaste'})",0.41594827586206895,0.2025862068965517,0.10344827586206896,0.24870466321243523,1.2276485503252124,0.01918289239001189,1.061385255648038
"frozenset({'Toothpaste', 'Cheese'})",frozenset({'Honey'}),0.19827586206896552,0.41594827586206895,0.10560344827586207,0.532608695652174,1.280468574003154,0.02313094530321047,1.2495990376904573
"frozenset({'Toothpaste', 'Honey'})",frozenset({'Cheese'}),0.1810344827586207,0.44396551724137934,0.10560344827586207,0.5833333333333334,1.313915857605178,0.025230380499405472,1.3344827586206898
"frozenset({'Cheese', 'Honey'})",frozenset({'Toothpaste'}),0.21767241379310345,0.38362068965517243,0.10560344827586207,0.48514851485148514,1.2646568027589276,0.022099806777645656,1.197198275862069
frozenset({'Toothpaste'}),"frozenset({'Cheese', 'Honey'})",0.38362068965517243,0.21767241379310345,0.10560344827586207,0.2752808988764045,1.2646568027589276,0.022099806777645656,1.0794907778668805
frozenset({'Cheese'}),"frozenset({'Toothpaste', 'Honey'})",0.44396551724137934,0.1810344827586207,0.10560344827586207,0.23786407766990292,1.313915857605178,0.025230380499405472,1.0745662200746762
frozenset({'Honey'}),"frozenset({'Toothpaste', 'Cheese'})",0.41594827586206895,0.19827586206896552,0.10560344827586207,0.2538860103626943,1.2804685740031538,0.02313094530321047,1.0745330459770115
"frozenset({'Carrot', 'Toothpaste'})",frozenset({'Honey'}),0.20474137931034483,0.41594827586206895,0.10344827586206896,0.5052631578947369,1.2147259340059995,0.018286452140309148,1.1805300807043289
"frozenset({'Carrot', 'Honey'})",frozenset({'Toothpaste'}),0.20474137931034483,0.38362068965517243,0.10344827586206896,0.5052631578947369,1.317090479006505,0.024905246730083222,1.2458730741012474
"frozenset({'Toothpaste', 'Honey'})",frozenset({'Carrot'}),0.1810344827586207,0.41379310344827586,0.10344827586206896,0.5714285714285714,1.380952380952381,0.028537455410225926,1.367816091954023
frozenset({'Carrot'}),"frozenset({'Toothpaste', 'Honey'})",0.41379310344827586,0.1810344827586207,0.10344827586206896,0.25,1.380952380952381,0.028537455410225926,1.0919540229885059
frozenset({'Toothpaste'}),"frozenset({'Carrot', 'Honey'})",0.38362068965517243,0.20474137931034483,0.10344827586206896,0.2696629213483146,1.317090479006505,0.024905246730083222,1.088892572944297
frozenset({'Honey'}),"frozenset({'Carrot', 'Toothpaste'})",0.41594827586206895,0.20474137931034483,0.10344827586206896,0.24870466321243523,1.2147259340059995,0.018286452140309148,1.0585166468489893
"frozenset({'Apple', 'Banana'})",frozenset({'Honey'}),0.21982758620689655,0.41594827586206895,0.11206896551724138,0.5098039215686274,1.2256425886416742,0.020632060047562434,1.1914655172413793
"frozenset({'Apple', 'Honey'})",frozenset({'Banana'}),0.1875,0.4482758620689655,0.11206896551724138,0.5977011494252874,1.3333333333333335,0.028017241379310345,1.3714285714285717
"frozenset({'Banana', 'Honey'})",frozenset({'Apple'}),0.21336206896551724,0.4051724137931034,0.11206896551724138,0.5252525252525253,1.2963679346658072,0.02562054102259216,1.2529347028613356
frozenset({'Apple'}),"frozenset({'Banana', 'Honey'})",0.4051724137931034,0.21336206896551724,0.11206896551724138,0.2765957446808511,1.296367934665807,0.02562054102259216,1.087411257606491
frozenset({'Banana'}),"frozenset({'Apple', 'Honey'})",0.4482758620689655,0.1875,0.11206896551724138,0.25,1.3333333333333333,0.028017241379310345,1.0833333333333333
frozenset({'Honey'}),"frozenset({'Apple', 'Banana'})",0.41594827586206895,0.21982758620689655,0.11206896551724138,0.2694300518134715,1.2256425886416744,0.020632060047562434,1.067895573489851
"frozenset({'Hazelnut', 'Banana'})",frozenset({'Honey'}),0.22198275862068967,0.41594827586206895,0.10775862068965517,0.48543689320388345,1.1670607173399064,0.015425274970273475,1.1350439167208848
"frozenset({'Hazelnut', 'Honey'})",frozenset({'Banana'}),0.19181034482758622,0.4482758620689655,0.10775862068965517,0.5617977528089887,1.2532411408815902,0.021774673008323406,1.2590627763041553
"frozenset({'Banana', 'Honey'})",frozenset({'Hazelnut'}),0.21336206896551724,0.4202586206896552,0.10775862068965517,0.5050505050505051,1.2017612017612018,0.018091371878715803,1.1713142153413088
frozenset({'Hazelnut'}),"frozenset({'Banana', 'Honey'})",0.4202586206896552,0.21336206896551724,0.10775862068965517,0.2564102564102564,1.2017612017612016,0.018091371878715803,1.0578923900118906
frozenset({'Banana'}),"frozenset({'Hazelnut', 'Honey'})",0.4482758620689655,0.19181034482758622,0.10775862068965517,0.24038461538461536,1.2532411408815902,0.021774673008323406,1.063945875163684
frozenset({'Honey'}),"frozenset({'Hazelnut', 'Banana'})",0.41594827586206895,0.22198275862068967,0.10775862068965517,0.25906735751295334,1.1670607173399064,0.015425274970273475,1.0500512418615866
"frozenset({'Banana', 'Cheese'})",frozenset({'Honey'}),0.22413793103448276,0.41594827586206895,0.11853448275862069,0.5288461538461539,1.2714228776404943,0.02530469678953627,1.2396199859254047
"frozenset({'Banana', 'Honey'})",frozenset({'Cheese'}),0.21336206896551724,0.44396551724137934,0.11853448275862069,0.5555555555555556,1.2513484358144553,0.023809081450653982,1.2510775862068966
"frozenset({'Cheese', 'Honey'})",frozenset({'Banana'}),0.21767241379310345,0.4482758620689655,0.11853448275862069,0.5445544554455446,1.2147753236862149,0.020957193816884656,1.2113943028485759
frozenset({'Banana'}),"frozenset({'Cheese', 'Honey'})",0.4482758620689655,0.21767241379310345,0.11853448275862069,0.2644230769230769,1.2147753236862147,0.020957193816884656,1.0635564570655849
frozenset({'Cheese'}),"frozenset({'Banana', 'Honey'})",0.44396551724137934,0.21336206896551724,0.11853448275862069,0.2669902912621359,1.2513484358144553,0.023809081450653982,1.0731616807490294
frozenset({'Honey'}),"frozenset({'Banana', 'Cheese'})",0.41594827586206895,0.22413793103448276,0.11853448275862069,0.2849740932642487,1.2714228776404943,0.02530469678953627,1.0850824587706147
"frozenset({'Banana', 'Honey'})",frozenset({'Meat'}),0.21336206896551724,0.3879310344827586,0.10560344827586207,0.494949494949495,1.2758698092031426,0.022833680142687288,1.211896551724138
"frozenset({'Banana', 'Meat'})",frozenset({'Honey'}),0.19181034482758622,0.41594827586206895,0.10560344827586207,0.550561797752809,1.323630436048204,0.02582026605231867,1.2995150862068967
"frozenset({'Meat', 'Honey'})",frozenset({'Banana'}),0.2025862068965517,0.4482758620689655,0.10560344827586207,0.5212765957446809,1.162847790507365,0.014788941736028544,1.1524904214559388
frozenset({'Banana'}),"frozenset({'Meat', 'Honey'})",0.4482758620689655,0.2025862068965517,0.10560344827586207,0.23557692307692307,1.162847790507365,0.014788941736028544,1.0431576664497941
frozenset({'Honey'}),"frozenset({'Banana', 'Meat'})",0.41594827586206895,0.19181034482758622,0.10560344827586207,0.2538860103626943,1.323630436048204,0.02582026605231867,1.0831986350574714
frozenset({'Meat'}),"frozenset({'Banana', 'Honey'})",0.3879310344827586,0.21336206896551724,0.10560344827586207,0.27222222222222225,1.2758698092031426,0.022833680142687288,1.0808765464595946
"frozenset({'Banana', 'Carrot'})",frozenset({'Honey'}),0.21982758620689655,0.41594827586206895,0.11206896551724138,0.5098039215686274,1.2256425886416742,0.020632060047562434,1.1914655172413793
